UserRank,UserID,MonthIndex,MonthDate,ActivityCount
50,14456,72,2014-08,4
51,1593,72,2014-08,63
52,419,72,2014-08,11
53,31423,72,2014-08,2
54,112180,72,2014-08,79
56,46216,72,2014-08,52
57,28308,72,2014-08,79
58,2505,72,2014-08,6
59,15578,72,2014-08,10
60,108501,72,2014-08,136
61,6759,72,2014-08,2
62,740,72,2014-08,3
63,31770,72,2014-08,33
64,52651,72,2014-08,5
65,410,72,2014-08,1
66,3673,72,2014-08,9
67,4712,72,2014-08,6
68,9740,72,2014-08,17
69,102,72,2014-08,6
70,15269,72,2014-08,4
71,5443,72,2014-08,8
72,25587,72,2014-08,5
73,27592,72,2014-08,1
74,17350,72,2014-08,14
75,40261,72,2014-08,3
76,385,72,2014-08,7
77,13797,72,2014-08,7
78,56459,72,2014-08,51
79,3984,72,2014-08,41
80,79334,72,2014-08,102
81,11339,72,2014-08,3
82,64585,72,2014-08,1
84,33261,72,2014-08,2
85,102132,72,2014-08,263
86,619,72,2014-08,4
87,13118,72,2014-08,1
88,578,72,2014-08,2
89,2556,72,2014-08,2
91,3271,72,2014-08,11
92,15981,72,2014-08,6
93,39581,72,2014-08,4
94,25565,72,2014-08,7
95,29677,72,2014-08,7
96,78033,72,2014-08,3
97,10706,72,2014-08,2
99,10618,72,2014-08,5
0,38708,73,2014-09,676
1,7355,73,2014-09,332
2,16397,73,2014-09,61
3,13231,73,2014-09,1
4,117315,73,2014-09,383
5,818,73,2014-09,163
6,3515,73,2014-09,175
7,3012,73,2014-09,149
8,54102,73,2014-09,41
9,47728,73,2014-09,84
10,36530,73,2014-09,109
11,67188,73,2014-09,147
12,7165,73,2014-09,11
13,121907,73,2014-09,178
14,7764,73,2014-09,9
15,57081,73,2014-09,75
16,1368,73,2014-09,2
17,38342,73,2014-09,76
18,1733,73,2014-09,9
19,13975,73,2014-09,160
20,34217,73,2014-09,21
21,66106,73,2014-09,53
22,1730,73,2014-09,21
23,36512,73,2014-09,58
24,538,73,2014-09,6
25,17097,73,2014-09,47
26,46394,73,2014-09,55
27,105260,73,2014-09,140
28,9410,73,2014-09,13
29,92571,73,2014-09,85
30,18359,73,2014-09,36
31,105,73,2014-09,17
32,3363,73,2014-09,9
33,45646,73,2014-09,255
34,11360,73,2014-09,7
35,38551,73,2014-09,16
36,7717,73,2014-09,3
37,73799,73,2014-09,87
38,59,73,2014-09,2
39,58821,73,2014-09,15
40,4441,73,2014-09,3
41,6544,73,2014-09,29
42,73672,73,2014-09,2
43,6515,73,2014-09,70
44,25673,73,2014-09,68
45,97043,73,2014-09,1
46,31852,73,2014-09,37
47,479,73,2014-09,13
48,117097,73,2014-09,218
49,27547,73,2014-09,13
51,1593,73,2014-09,57
52,419,73,2014-09,11
53,31423,73,2014-09,25
54,112180,73,2014-09,145
55,5206,73,2014-09,8
56,46216,73,2014-09,23
57,28308,73,2014-09,40
58,2505,73,2014-09,3
59,15578,73,2014-09,4
60,108501,73,2014-09,109
61,6759,73,2014-09,9
62,740,73,2014-09,4
63,31770,73,2014-09,47
64,52651,73,2014-09,7
65,410,73,2014-09,2
66,3673,73,2014-09,30
67,4712,73,2014-09,3
68,9740,73,2014-09,17
69,102,73,2014-09,3
70,15269,73,2014-09,5
71,5443,73,2014-09,6
72,25587,73,2014-09,4
73,27592,73,2014-09,103
74,17350,73,2014-09,28
75,40261,73,2014-09,8
76,385,73,2014-09,17
77,13797,73,2014-09,10
78,56459,73,2014-09,107
79,3984,73,2014-09,81
80,79334,73,2014-09,5
81,11339,73,2014-09,6
82,64585,73,2014-09,2
83,31889,73,2014-09,1
84,33261,73,2014-09,1
85,102132,73,2014-09,62
86,619,73,2014-09,7
88,578,73,2014-09,5
91,3271,73,2014-09,7
92,15981,73,2014-09,1
93,39581,73,2014-09,1
94,25565,73,2014-09,1
95,29677,73,2014-09,29
96,78033,73,2014-09,26
98,122785,73,2014-09,5
0,38708,74,2014-10,589
1,7355,74,2014-10,606
2,16397,74,2014-10,266
3,13231,74,2014-10,3
4,117315,74,2014-10,419
5,818,74,2014-10,126
6,3515,74,2014-10,141
7,3012,74,2014-10,142
8,54102,74,2014-10,7
9,47728,74,2014-10,165
10,36530,74,2014-10,104
11,67188,74,2014-10,248
12,7165,74,2014-10,7
13,121907,74,2014-10,466
14,7764,74,2014-10,2
15,57081,74,2014-10,36
16,1368,74,2014-10,6
17,38342,74,2014-10,130
18,1733,74,2014-10,7
19,13975,74,2014-10,56
20,34217,74,2014-10,171
21,66106,74,2014-10,66
22,1730,74,2014-10,8
23,36512,74,2014-10,70
24,538,74,2014-10,3
25,17097,74,2014-10,31
26,46394,74,2014-10,27
27,105260,74,2014-10,246
28,9410,74,2014-10,17
29,92571,74,2014-10,32
30,18359,74,2014-10,8
31,105,74,2014-10,11
32,3363,74,2014-10,19
33,45646,74,2014-10,247
34,11360,74,2014-10,8
35,38551,74,2014-10,53
37,73799,74,2014-10,53
38,59,74,2014-10,1
39,58821,74,2014-10,50
40,4441,74,2014-10,3
41,6544,74,2014-10,41
42,73672,74,2014-10,31
43,6515,74,2014-10,40
44,25673,74,2014-10,28
45,97043,74,2014-10,197
46,31852,74,2014-10,59
47,479,74,2014-10,35
48,117097,74,2014-10,247
49,27547,74,2014-10,37
51,1593,74,2014-10,45
52,419,74,2014-10,9
53,31423,74,2014-10,3
54,112180,74,2014-10,195
55,5206,74,2014-10,14
56,46216,74,2014-10,38
57,28308,74,2014-10,38
58,2505,74,2014-10,7
59,15578,74,2014-10,5
60,108501,74,2014-10,95
61,6759,74,2014-10,13
62,740,74,2014-10,9
63,31770,74,2014-10,72
64,52651,74,2014-10,33
66,3673,74,2014-10,85
67,4712,74,2014-10,7
68,9740,74,2014-10,40
69,102,74,2014-10,2
70,15269,74,2014-10,17
71,5443,74,2014-10,5
72,25587,74,2014-10,22
73,27592,74,2014-10,160
74,17350,74,2014-10,23
75,40261,74,2014-10,14
76,385,74,2014-10,14
77,13797,74,2014-10,4
78,56459,74,2014-10,22
79,3984,74,2014-10,21
80,79334,74,2014-10,22
81,11339,74,2014-10,4
82,64585,74,2014-10,4
83,31889,74,2014-10,1
85,102132,74,2014-10,4
86,619,74,2014-10,2
87,13118,74,2014-10,2
88,578,74,2014-10,1
89,2556,74,2014-10,3
90,7453,74,2014-10,1
91,3271,74,2014-10,14
92,15981,74,2014-10,14
93,39581,74,2014-10,1
94,25565,74,2014-10,8
95,29677,74,2014-10,25
96,78033,74,2014-10,6
97,10706,74,2014-10,4
98,122785,74,2014-10,223
99,10618,74,2014-10,2
0,38708,75,2014-11,542
1,7355,75,2014-11,448
2,16397,75,2014-11,201
3,13231,75,2014-11,10
4,117315,75,2014-11,421
5,818,75,2014-11,103
6,3515,75,2014-11,140
7,3012,75,2014-11,172
8,54102,75,2014-11,3
9,47728,75,2014-11,244
10,36530,75,2014-11,65
11,67188,75,2014-11,131
12,7165,75,2014-11,11
13,121907,75,2014-11,466
14,7764,75,2014-11,7
15,57081,75,2014-11,84
16,1368,75,2014-11,6
17,38342,75,2014-11,77
18,1733,75,2014-11,8
19,13975,75,2014-11,192
20,34217,75,2014-11,104
21,66106,75,2014-11,42
22,1730,75,2014-11,19
23,36512,75,2014-11,10
24,538,75,2014-11,3
25,17097,75,2014-11,25
26,46394,75,2014-11,27
27,105260,75,2014-11,105
28,9410,75,2014-11,12
29,92571,75,2014-11,76
30,18359,75,2014-11,13
31,105,75,2014-11,26
32,3363,75,2014-11,9
33,45646,75,2014-11,103
34,11360,75,2014-11,14
35,38551,75,2014-11,55
36,7717,75,2014-11,8
37,73799,75,2014-11,24
38,59,75,2014-11,1
39,58821,75,2014-11,6
40,4441,75,2014-11,2
41,6544,75,2014-11,25
42,73672,75,2014-11,40
43,6515,75,2014-11,10
44,25673,75,2014-11,48
45,97043,75,2014-11,364
46,31852,75,2014-11,41
47,479,75,2014-11,35
48,117097,75,2014-11,224
49,27547,75,2014-11,97
50,14456,75,2014-11,1
51,1593,75,2014-11,46
52,419,75,2014-11,9
54,112180,75,2014-11,93
55,5206,75,2014-11,17
56,46216,75,2014-11,23
57,28308,75,2014-11,30
58,2505,75,2014-11,15
59,15578,75,2014-11,6
60,108501,75,2014-11,120
61,6759,75,2014-11,8
62,740,75,2014-11,15
63,31770,75,2014-11,39
64,52651,75,2014-11,18
65,410,75,2014-11,2
66,3673,75,2014-11,10
67,4712,75,2014-11,3
68,9740,75,2014-11,33
69,102,75,2014-11,2
70,15269,75,2014-11,11
72,25587,75,2014-11,7
73,27592,75,2014-11,28
74,17350,75,2014-11,32
75,40261,75,2014-11,5
76,385,75,2014-11,1
77,13797,75,2014-11,4
78,56459,75,2014-11,3
79,3984,75,2014-11,17
80,79334,75,2014-11,30
81,11339,75,2014-11,3
84,33261,75,2014-11,1
85,102132,75,2014-11,4
86,619,75,2014-11,1
87,13118,75,2014-11,2
88,578,75,2014-11,2
89,2556,75,2014-11,1
90,7453,75,2014-11,1
91,3271,75,2014-11,2
92,15981,75,2014-11,5
93,39581,75,2014-11,1
95,29677,75,2014-11,44
96,78033,75,2014-11,3
97,10706,75,2014-11,3
98,122785,75,2014-11,364
99,10618,75,2014-11,6
0,38708,76,2014-12,412
1,7355,76,2014-12,522
2,16397,76,2014-12,154
3,13231,76,2014-12,33
4,117315,76,2014-12,299
5,818,76,2014-12,110
6,3515,76,2014-12,221
7,3012,76,2014-12,130
8,54102,76,2014-12,4
9,47728,76,2014-12,36
10,36530,76,2014-12,40
11,67188,76,2014-12,184
12,7165,76,2014-12,13
13,121907,76,2014-12,438
14,7764,76,2014-12,3
15,57081,76,2014-12,106
16,1368,76,2014-12,9
17,38342,76,2014-12,89
18,1733,76,2014-12,5
19,13975,76,2014-12,148
20,34217,76,2014-12,61
21,66106,76,2014-12,134
22,1730,76,2014-12,21
23,36512,76,2014-12,42
24,538,76,2014-12,2
25,17097,76,2014-12,45
26,46394,76,2014-12,6
27,105260,76,2014-12,134
28,9410,76,2014-12,45
29,92571,76,2014-12,98
30,18359,76,2014-12,39
31,105,76,2014-12,40
32,3363,76,2014-12,1
33,45646,76,2014-12,43
34,11360,76,2014-12,23
35,38551,76,2014-12,78
37,73799,76,2014-12,25
38,59,76,2014-12,4
39,58821,76,2014-12,1
40,4441,76,2014-12,5
41,6544,76,2014-12,37
42,73672,76,2014-12,126
43,6515,76,2014-12,9
44,25673,76,2014-12,20
45,97043,76,2014-12,226
46,31852,76,2014-12,52
47,479,76,2014-12,62
48,117097,76,2014-12,212
49,27547,76,2014-12,198
50,14456,76,2014-12,1
51,1593,76,2014-12,25
52,419,76,2014-12,4
53,31423,76,2014-12,17
54,112180,76,2014-12,69
55,5206,76,2014-12,15
56,46216,76,2014-12,69
57,28308,76,2014-12,10
58,2505,76,2014-12,9
59,15578,76,2014-12,8
60,108501,76,2014-12,135
61,6759,76,2014-12,6
62,740,76,2014-12,33
63,31770,76,2014-12,43
64,52651,76,2014-12,11
65,410,76,2014-12,3
67,4712,76,2014-12,3
68,9740,76,2014-12,31
69,102,76,2014-12,2
70,15269,76,2014-12,1
71,5443,76,2014-12,8
72,25587,76,2014-12,3
73,27592,76,2014-12,26
74,17350,76,2014-12,111
75,40261,76,2014-12,4
77,13797,76,2014-12,3
78,56459,76,2014-12,6
79,3984,76,2014-12,19
80,79334,76,2014-12,59
81,11339,76,2014-12,1
83,31889,76,2014-12,1
85,102132,76,2014-12,3
86,619,76,2014-12,2
87,13118,76,2014-12,2
88,578,76,2014-12,11
89,2556,76,2014-12,1
90,7453,76,2014-12,2
91,3271,76,2014-12,6
92,15981,76,2014-12,5
93,39581,76,2014-12,2
94,25565,76,2014-12,5
95,29677,76,2014-12,21
96,78033,76,2014-12,21
97,10706,76,2014-12,1
98,122785,76,2014-12,395
0,38708,77,2015-01,679
1,7355,77,2015-01,356
2,16397,77,2015-01,225
3,13231,77,2015-01,97
4,117315,77,2015-01,216
5,818,77,2015-01,91
6,3515,77,2015-01,95
7,3012,77,2015-01,167
8,54102,77,2015-01,11
9,47728,77,2015-01,38
10,36530,77,2015-01,47
11,67188,77,2015-01,224
12,7165,77,2015-01,7
13,121907,77,2015-01,271
14,7764,77,2015-01,3
15,57081,77,2015-01,108
16,1368,77,2015-01,25
17,38342,77,2015-01,134
18,1733,77,2015-01,75
19,13975,77,2015-01,130
20,34217,77,2015-01,58
21,66106,77,2015-01,62
22,1730,77,2015-01,14
23,36512,77,2015-01,118
24,538,77,2015-01,5
25,17097,77,2015-01,55
26,46394,77,2015-01,6
27,105260,77,2015-01,186
28,9410,77,2015-01,60
29,92571,77,2015-01,2
30,18359,77,2015-01,29
31,105,77,2015-01,18
32,3363,77,2015-01,43
33,45646,77,2015-01,32
34,11360,77,2015-01,17
35,38551,77,2015-01,48
36,7717,77,2015-01,12
37,73799,77,2015-01,71
38,59,77,2015-01,2
39,58821,77,2015-01,8
40,4441,77,2015-01,4
41,6544,77,2015-01,35
42,73672,77,2015-01,176
43,6515,77,2015-01,19
44,25673,77,2015-01,51
45,97043,77,2015-01,133
46,31852,77,2015-01,39
47,479,77,2015-01,133
48,117097,77,2015-01,227
49,27547,77,2015-01,141
50,14456,77,2015-01,1
51,1593,77,2015-01,11
52,419,77,2015-01,2
53,31423,77,2015-01,10
54,112180,77,2015-01,122
55,5206,77,2015-01,17
56,46216,77,2015-01,22
57,28308,77,2015-01,27
58,2505,77,2015-01,5
59,15578,77,2015-01,56
60,108501,77,2015-01,151
61,6759,77,2015-01,10
62,740,77,2015-01,30
63,31770,77,2015-01,47
66,3673,77,2015-01,13
67,4712,77,2015-01,3
68,9740,77,2015-01,23
69,102,77,2015-01,2
70,15269,77,2015-01,4
71,5443,77,2015-01,10
72,25587,77,2015-01,7
73,27592,77,2015-01,9
74,17350,77,2015-01,13
75,40261,77,2015-01,3
76,385,77,2015-01,2
77,13797,77,2015-01,8
78,56459,77,2015-01,21
79,3984,77,2015-01,25
80,79334,77,2015-01,24
81,11339,77,2015-01,1
82,64585,77,2015-01,1
83,31889,77,2015-01,1
85,102132,77,2015-01,2
86,619,77,2015-01,2
87,13118,77,2015-01,25
88,578,77,2015-01,1
90,7453,77,2015-01,1
91,3271,77,2015-01,6
92,15981,77,2015-01,4
94,25565,77,2015-01,15
95,29677,77,2015-01,39
97,10706,77,2015-01,1
98,122785,77,2015-01,96
99,10618,77,2015-01,1
0,38708,78,2015-02,699
1,7355,78,2015-02,215
2,16397,78,2015-02,151
3,13231,78,2015-02,63
4,117315,78,2015-02,422
5,818,78,2015-02,105
6,3515,78,2015-02,66
7,3012,78,2015-02,138
8,54102,78,2015-02,2
9,47728,78,2015-02,36
10,36530,78,2015-02,62
11,67188,78,2015-02,211
12,7165,78,2015-02,7
13,121907,78,2015-02,291
14,7764,78,2015-02,3
15,57081,78,2015-02,85
16,1368,78,2015-02,8
17,38342,78,2015-02,133
18,1733,78,2015-02,3
19,13975,78,2015-02,55
20,34217,78,2015-02,38
21,66106,78,2015-02,130
22,1730,78,2015-02,9
23,36512,78,2015-02,108
24,538,78,2015-02,8
25,17097,78,2015-02,22
26,46394,78,2015-02,11
27,105260,78,2015-02,143
28,9410,78,2015-02,63
30,18359,78,2015-02,20
31,105,78,2015-02,11
32,3363,78,2015-02,5
33,45646,78,2015-02,202
34,11360,78,2015-02,8
35,38551,78,2015-02,16
37,73799,78,2015-02,124
38,59,78,2015-02,4
39,58821,78,2015-02,22
41,6544,78,2015-02,35
42,73672,78,2015-02,64
44,25673,78,2015-02,46
45,97043,78,2015-02,324
46,31852,78,2015-02,23
47,479,78,2015-02,81
48,117097,78,2015-02,188
49,27547,78,2015-02,48
50,14456,78,2015-02,1
51,1593,78,2015-02,25
52,419,78,2015-02,5
53,31423,78,2015-02,1
54,112180,78,2015-02,69
55,5206,78,2015-02,1
56,46216,78,2015-02,12
57,28308,78,2015-02,17
58,2505,78,2015-02,17
59,15578,78,2015-02,12
60,108501,78,2015-02,109
61,6759,78,2015-02,9
62,740,78,2015-02,10
63,31770,78,2015-02,16
64,52651,78,2015-02,3
66,3673,78,2015-02,13
67,4712,78,2015-02,1
68,9740,78,2015-02,8
69,102,78,2015-02,1
71,5443,78,2015-02,3
72,25587,78,2015-02,5
73,27592,78,2015-02,2
74,17350,78,2015-02,4
75,40261,78,2015-02,1
77,13797,78,2015-02,7
78,56459,78,2015-02,20
79,3984,78,2015-02,74
80,79334,78,2015-02,3
82,64585,78,2015-02,1
83,31889,78,2015-02,2
84,33261,78,2015-02,5
86,619,78,2015-02,9
87,13118,78,2015-02,24
91,3271,78,2015-02,10
92,15981,78,2015-02,4
93,39581,78,2015-02,3
94,25565,78,2015-02,21
95,29677,78,2015-02,35
98,122785,78,2015-02,56
0,38708,79,2015-03,744
1,7355,79,2015-03,292
2,16397,79,2015-03,146
3,13231,79,2015-03,48
4,117315,79,2015-03,490
5,818,79,2015-03,98
6,3515,79,2015-03,121
7,3012,79,2015-03,166
8,54102,79,2015-03,2
9,47728,79,2015-03,23
10,36530,79,2015-03,114
11,67188,79,2015-03,187
12,7165,79,2015-03,13
13,121907,79,2015-03,295
15,57081,79,2015-03,47
16,1368,79,2015-03,9
17,38342,79,2015-03,183
18,1733,79,2015-03,20
19,13975,79,2015-03,171
20,34217,79,2015-03,49
21,66106,79,2015-03,105
22,1730,79,2015-03,15
23,36512,79,2015-03,17
24,538,79,2015-03,6
25,17097,79,2015-03,59
26,46394,79,2015-03,64
27,105260,79,2015-03,217
28,9410,79,2015-03,105
29,92571,79,2015-03,3
30,18359,79,2015-03,29
31,105,79,2015-03,15
32,3363,79,2015-03,6
33,45646,79,2015-03,102
34,11360,79,2015-03,25
35,38551,79,2015-03,58
36,7717,79,2015-03,1
37,73799,79,2015-03,52
39,58821,79,2015-03,96
41,6544,79,2015-03,45
42,73672,79,2015-03,16
43,6515,79,2015-03,2
44,25673,79,2015-03,66
45,97043,79,2015-03,483
46,31852,79,2015-03,23
47,479,79,2015-03,46
48,117097,79,2015-03,212
49,27547,79,2015-03,69
50,14456,79,2015-03,1
51,1593,79,2015-03,45
52,419,79,2015-03,2
53,31423,79,2015-03,2
54,112180,79,2015-03,120
55,5206,79,2015-03,15
56,46216,79,2015-03,33
57,28308,79,2015-03,3
58,2505,79,2015-03,4
59,15578,79,2015-03,12
60,108501,79,2015-03,94
61,6759,79,2015-03,11
62,740,79,2015-03,7
63,31770,79,2015-03,43
64,52651,79,2015-03,158
66,3673,79,2015-03,2
67,4712,79,2015-03,7
68,9740,79,2015-03,19
69,102,79,2015-03,1
70,15269,79,2015-03,9
72,25587,79,2015-03,7
73,27592,79,2015-03,1
74,17350,79,2015-03,4
75,40261,79,2015-03,8
77,13797,79,2015-03,10
78,56459,79,2015-03,10
79,3984,79,2015-03,20
80,79334,79,2015-03,2
81,11339,79,2015-03,2
84,33261,79,2015-03,2
85,102132,79,2015-03,1
86,619,79,2015-03,2
87,13118,79,2015-03,25
88,578,79,2015-03,17
90,7453,79,2015-03,4
91,3271,79,2015-03,6
92,15981,79,2015-03,50
94,25565,79,2015-03,3
95,29677,79,2015-03,45
96,78033,79,2015-03,8
97,10706,79,2015-03,1
98,122785,79,2015-03,38
99,10618,79,2015-03,4
0,38708,80,2015-04,607
1,7355,80,2015-04,167
2,16397,80,2015-04,91
3,13231,80,2015-04,69
4,117315,80,2015-04,240
5,818,80,2015-04,157
6,3515,80,2015-04,107
7,3012,80,2015-04,125
8,54102,80,2015-04,655
9,47728,80,2015-04,114
10,36530,80,2015-04,96
11,67188,80,2015-04,230
12,7165,80,2015-04,16
13,121907,80,2015-04,265
14,7764,80,2015-04,4
15,57081,80,2015-04,38
16,1368,80,2015-04,5
17,38342,80,2015-04,145
18,1733,80,2015-04,3
19,13975,80,2015-04,167
20,34217,80,2015-04,41
21,66106,80,2015-04,76
22,1730,80,2015-04,5
23,36512,80,2015-04,44
24,538,80,2015-04,2
25,17097,80,2015-04,38
26,46394,80,2015-04,29
27,105260,80,2015-04,152
28,9410,80,2015-04,69
29,92571,80,2015-04,4
30,18359,80,2015-04,15
31,105,80,2015-04,43
32,3363,80,2015-04,24
33,45646,80,2015-04,115
34,11360,80,2015-04,31
35,38551,80,2015-04,74
36,7717,80,2015-04,1
37,73799,80,2015-04,20
38,59,80,2015-04,1
39,58821,80,2015-04,84
40,4441,80,2015-04,1
41,6544,80,2015-04,72
42,73672,80,2015-04,2
43,6515,80,2015-04,7
44,25673,80,2015-04,60
45,97043,80,2015-04,222
46,31852,80,2015-04,19
47,479,80,2015-04,56
48,117097,80,2015-04,221
49,27547,80,2015-04,50
51,1593,80,2015-04,10
52,419,80,2015-04,5
53,31423,80,2015-04,3
54,112180,80,2015-04,57
55,5206,80,2015-04,41
56,46216,80,2015-04,10
57,28308,80,2015-04,5
59,15578,80,2015-04,2
60,108501,80,2015-04,100
61,6759,80,2015-04,34
62,740,80,2015-04,9
63,31770,80,2015-04,36
64,52651,80,2015-04,279
65,410,80,2015-04,1
66,3673,80,2015-04,8
67,4712,80,2015-04,6
68,9740,80,2015-04,11
69,102,80,2015-04,1
70,15269,80,2015-04,13
71,5443,80,2015-04,1
72,25587,80,2015-04,2
73,27592,80,2015-04,3
74,17350,80,2015-04,6
75,40261,80,2015-04,12
76,385,80,2015-04,11
77,13797,80,2015-04,6
78,56459,80,2015-04,4
79,3984,80,2015-04,11
81,11339,80,2015-04,1
82,64585,80,2015-04,2
83,31889,80,2015-04,1
84,33261,80,2015-04,1
85,102132,80,2015-04,2
86,619,80,2015-04,2
87,13118,80,2015-04,16
88,578,80,2015-04,9
90,7453,80,2015-04,2
91,3271,80,2015-04,10
92,15981,80,2015-04,20
93,39581,80,2015-04,2
95,29677,80,2015-04,125
96,78033,80,2015-04,40
97,10706,80,2015-04,2
98,122785,80,2015-04,31
99,10618,80,2015-04,4
0,38708,81,2015-05,896
1,7355,81,2015-05,188
2,16397,81,2015-05,115
3,13231,81,2015-05,141
4,117315,81,2015-05,124
5,818,81,2015-05,123
6,3515,81,2015-05,34
7,3012,81,2015-05,128
8,54102,81,2015-05,1115
9,47728,81,2015-05,106
10,36530,81,2015-05,115
11,67188,81,2015-05,222
12,7165,81,2015-05,15
13,121907,81,2015-05,144
14,7764,81,2015-05,8
15,57081,81,2015-05,110
16,1368,81,2015-05,7
17,38342,81,2015-05,72
18,1733,81,2015-05,5
19,13975,81,2015-05,240
20,34217,81,2015-05,104
21,66106,81,2015-05,88
22,1730,81,2015-05,4
23,36512,81,2015-05,41
24,538,81,2015-05,6
25,17097,81,2015-05,60
26,46394,81,2015-05,15
27,105260,81,2015-05,153
28,9410,81,2015-05,135
29,92571,81,2015-05,70
30,18359,81,2015-05,22
31,105,81,2015-05,92
32,3363,81,2015-05,6
33,45646,81,2015-05,54
34,11360,81,2015-05,10
35,38551,81,2015-05,73
36,7717,81,2015-05,1
37,73799,81,2015-05,22
38,59,81,2015-05,1
39,58821,81,2015-05,68
40,4441,81,2015-05,1
41,6544,81,2015-05,66
42,73672,81,2015-05,26
43,6515,81,2015-05,46
44,25673,81,2015-05,147
45,97043,81,2015-05,29
46,31852,81,2015-05,32
47,479,81,2015-05,66
48,117097,81,2015-05,118
49,27547,81,2015-05,93
51,1593,81,2015-05,4
52,419,81,2015-05,9
53,31423,81,2015-05,1
54,112180,81,2015-05,87
55,5206,81,2015-05,3
56,46216,81,2015-05,19
57,28308,81,2015-05,10
58,2505,81,2015-05,4
59,15578,81,2015-05,13
60,108501,81,2015-05,86
61,6759,81,2015-05,29
62,740,81,2015-05,7
63,31770,81,2015-05,36
64,52651,81,2015-05,337
66,3673,81,2015-05,12
67,4712,81,2015-05,1
68,9740,81,2015-05,1
69,102,81,2015-05,3
70,15269,81,2015-05,50
72,25587,81,2015-05,1
73,27592,81,2015-05,19
74,17350,81,2015-05,20
75,40261,81,2015-05,10
76,385,81,2015-05,9
77,13797,81,2015-05,12
78,56459,81,2015-05,13
79,3984,81,2015-05,14
80,79334,81,2015-05,14
81,11339,81,2015-05,3
82,64585,81,2015-05,1
83,31889,81,2015-05,2
84,33261,81,2015-05,3
85,102132,81,2015-05,1
86,619,81,2015-05,3
87,13118,81,2015-05,7
88,578,81,2015-05,2
91,3271,81,2015-05,4
92,15981,81,2015-05,7
94,25565,81,2015-05,4
95,29677,81,2015-05,86
96,78033,81,2015-05,19
98,122785,81,2015-05,34
99,10618,81,2015-05,4
0,38708,82,2015-06,595
1,7355,82,2015-06,104
2,16397,82,2015-06,46
3,13231,82,2015-06,207
4,117315,82,2015-06,859
5,818,82,2015-06,86
6,3515,82,2015-06,104
7,3012,82,2015-06,194
8,54102,82,2015-06,713
9,47728,82,2015-06,135
10,36530,82,2015-06,111
11,67188,82,2015-06,192
12,7165,82,2015-06,11
13,121907,82,2015-06,218
14,7764,82,2015-06,9
15,57081,82,2015-06,155
16,1368,82,2015-06,6
17,38342,82,2015-06,94
18,1733,82,2015-06,5
19,13975,82,2015-06,189
20,34217,82,2015-06,77
21,66106,82,2015-06,214
22,1730,82,2015-06,20
23,36512,82,2015-06,36
24,538,82,2015-06,4
25,17097,82,2015-06,37
26,46394,82,2015-06,14
27,105260,82,2015-06,172
28,9410,82,2015-06,123
29,92571,82,2015-06,434
30,18359,82,2015-06,6
31,105,82,2015-06,28
32,3363,82,2015-06,2
33,45646,82,2015-06,122
34,11360,82,2015-06,4
35,38551,82,2015-06,89
36,7717,82,2015-06,4
37,73799,82,2015-06,74
38,59,82,2015-06,18
39,58821,82,2015-06,115
40,4441,82,2015-06,1
41,6544,82,2015-06,106
42,73672,82,2015-06,37
43,6515,82,2015-06,34
44,25673,82,2015-06,117
45,97043,82,2015-06,9
46,31852,82,2015-06,40
47,479,82,2015-06,19
48,117097,82,2015-06,91
49,27547,82,2015-06,10
50,14456,82,2015-06,2
51,1593,82,2015-06,16
52,419,82,2015-06,3
53,31423,82,2015-06,1
54,112180,82,2015-06,53
55,5206,82,2015-06,3
56,46216,82,2015-06,12
57,28308,82,2015-06,3
58,2505,82,2015-06,39
59,15578,82,2015-06,1
60,108501,82,2015-06,99
61,6759,82,2015-06,2
62,740,82,2015-06,2
63,31770,82,2015-06,62
64,52651,82,2015-06,454
65,410,82,2015-06,1
66,3673,82,2015-06,3
67,4712,82,2015-06,7
68,9740,82,2015-06,6
69,102,82,2015-06,2
70,15269,82,2015-06,11
71,5443,82,2015-06,1
72,25587,82,2015-06,5
73,27592,82,2015-06,24
74,17350,82,2015-06,13
75,40261,82,2015-06,10
76,385,82,2015-06,10
77,13797,82,2015-06,5
78,56459,82,2015-06,2
79,3984,82,2015-06,17
80,79334,82,2015-06,7
81,11339,82,2015-06,1
83,31889,82,2015-06,1
84,33261,82,2015-06,3
85,102132,82,2015-06,1
86,619,82,2015-06,13
87,13118,82,2015-06,10
88,578,82,2015-06,6
89,2556,82,2015-06,1
90,7453,82,2015-06,1
91,3271,82,2015-06,5
92,15981,82,2015-06,1
93,39581,82,2015-06,2
94,25565,82,2015-06,1
95,29677,82,2015-06,97
96,78033,82,2015-06,3
98,122785,82,2015-06,33
0,38708,83,2015-07,921
1,7355,83,2015-07,73
2,16397,83,2015-07,39
3,13231,83,2015-07,289
4,117315,83,2015-07,1116
5,818,83,2015-07,115
6,3515,83,2015-07,122
7,3012,83,2015-07,71
8,54102,83,2015-07,15
9,47728,83,2015-07,117
10,36530,83,2015-07,86
11,67188,83,2015-07,289
12,7165,83,2015-07,9
13,121907,83,2015-07,228
14,7764,83,2015-07,10
15,57081,83,2015-07,216
16,1368,83,2015-07,13
17,38342,83,2015-07,78
18,1733,83,2015-07,9
19,13975,83,2015-07,360
20,34217,83,2015-07,69
21,66106,83,2015-07,194
22,1730,83,2015-07,11
23,36512,83,2015-07,78
24,538,83,2015-07,5
25,17097,83,2015-07,33
26,46394,83,2015-07,7
