Node,OccCentrality,TotalDegree,AvgRelevance,AvgExclusiveRelevance,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36
35,0.012215,70,0.0411,0.0165,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0217,0.0217,0,0.0000,0.0000,8,0.1739,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0435,0.0000,36,0.7826,0.4130,0,0.0000,0.0000,1,0.0217,0.0000,0,0.0000,0.0000,21,0.4565,0.1522,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0217,0.0217,0,0.0000,0.0000
2,0.011090,70,0.0332,0.0223,4,0.0702,0.0175,0,0.0000,0.0000,1,0.0175,0.0175,0,0.0000,0.0000,1,0.0175,0.0175,13,0.2281,0.1404,1,0.0175,0.0175,0,0.0000,0.0000,1,0.0175,0.0175,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0175,0.0000,0,0.0000,0.0000,1,0.0175,0.0175,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,37,0.6491,0.5088,2,0.0351,0.0000,4,0.0702,0.0702,0,0.0000,0.0000,0,0.0000,0.0000,3,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0175,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
9,0.010045,43,0.0314,0.0234,3,0.0811,0.0270,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0541,0.0270,1,0.0270,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0270,0.0270,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0541,0.0000,0,0.0000,0.0000,1,0.0270,0.0270,0,0.0000,0.0000,1,0.0270,0.0270,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,32,0.8649,0.7297,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
18,0.009585,35,0.0270,0.0270,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,35,1.0000,1.0000,0,0.0000,0.0000
52,0.009225,69,0.0291,0.0249,0,0.0000,0.0000,10,0.1562,0.1562,29,0.4531,0.3750,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0312,0.0312,15,0.2344,0.2188,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,10,0.1562,0.1094,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.0469,0.0312,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
27,0.009175,69,0.0389,0.0163,5,0.1042,0.0417,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0208,0.0000,2,0.0417,0.0417,1,0.0208,0.0000,1,0.0208,0.0000,29,0.6042,0.2708,1,0.0208,0.0000,0,0.0000,0.0000,1,0.0208,0.0000,1,0.0208,0.0208,15,0.3125,0.0833,1,0.0208,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0208,0.0208,0,0.0000,0.0000,2,0.0417,0.0208,1,0.0208,0.0208,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0417,0.0208,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0208,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0208,0.0208,1,0.0208,0.0208,1,0.0208,0.0000,1,0.0208,0.0208,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
15,0.008750,48,0.0360,0.0203,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.1111,0.0556,1,0.0278,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0278,0.0278,1,0.0278,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0556,0.0000,12,0.3333,0.1667,0,0.0000,0.0000,1,0.0278,0.0278,0,0.0000,0.0000,26,0.7222,0.4722,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
33,0.008120,85,0.0418,0.0152,17,0.3091,0.0727,0,0.0000,0.0000,30,0.5455,0.2182,1,0.0182,0.0000,1,0.0182,0.0182,3,0.0545,0.0182,4,0.0727,0.0182,1,0.0182,0.0000,1,0.0182,0.0000,2,0.0364,0.0182,1,0.0182,0.0182,1,0.0182,0.0000,0,0.0000,0.0000,1,0.0182,0.0000,2,0.0364,0.0364,0,0.0000,0.0000,2,0.0364,0.0000,1,0.0182,0.0000,1,0.0182,0.0182,1,0.0182,0.0000,3,0.0545,0.0364,1,0.0182,0.0000,1,0.0182,0.0182,2,0.0364,0.0364,0,0.0000,0.0000,1,0.0182,0.0182,1,0.0182,0.0182,1,0.0182,0.0000,0,0.0000,0.0000,1,0.0182,0.0000,1,0.0182,0.0000,2,0.0364,0.0000,1,0.0182,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
121,0.007890,66,0.0357,0.0189,11,0.2200,0.1200,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0200,0.0000,1,0.0200,0.0200,16,0.3200,0.1600,1,0.0200,0.0200,1,0.0200,0.0200,1,0.0200,0.0200,0,0.0000,0.0000,1,0.0200,0.0200,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0400,0.0200,1,0.0200,0.0200,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0200,0.0200,18,0.3600,0.1600,2,0.0400,0.0200,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,5,0.1000,0.0600,1,0.0200,0.0000,1,0.0200,0.0200,1,0.0200,0.0000,1,0.0200,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
100,0.007775,61,0.0311,0.0229,5,0.0943,0.0755,0,0.0000,0.0000,7,0.1321,0.1132,1,0.0189,0.0000,1,0.0189,0.0189,0,0.0000,0.0000,1,0.0189,0.0189,2,0.0377,0.0377,1,0.0189,0.0000,1,0.0189,0.0189,8,0.1509,0.0755,1,0.0189,0.0000,0,0.0000,0.0000,1,0.0189,0.0189,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0377,0.0377,1,0.0189,0.0000,1,0.0189,0.0189,1,0.0189,0.0189,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0189,0.0189,0,0.0000,0.0000,0,0.0000,0.0000,24,0.4528,0.3396,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0189,0.0189,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0189,0.0189,0,0.0000,0.0000
66,0.007630,65,0.0351,0.0195,8,0.1600,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0200,0.0200,1,0.0200,0.0200,37,0.7400,0.5000,1,0.0200,0.0000,2,0.0400,0.0000,1,0.0200,0.0000,0,0.0000,0.0000,1,0.0200,0.0000,1,0.0200,0.0200,0,0.0000,0.0000,1,0.0200,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0200,0.0200,1,0.0200,0.0000,1,0.0200,0.0200,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0200,0.0000,1,0.0200,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0200,0.0200,1,0.0200,0.0200,0,0.0000,0.0000,1,0.0200,0.0200,1,0.0200,0.0200,0,0.0000,0.0000,2,0.0400,0.0400,0,0.0000,0.0000
10,0.007435,63,0.0279,0.0261,0,0.0000,0.0000,44,0.7213,0.6885,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0164,0.0164,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,9,0.1475,0.1311,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0164,0.0164,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,8,0.1311,0.1148,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
61,0.006585,71,0.0343,0.0208,3,0.0536,0.0357,14,0.2500,0.1786,7,0.1250,0.0357,2,0.0357,0.0179,1,0.0179,0.0179,4,0.0714,0.0357,2,0.0357,0.0179,0,0.0000,0.0000,1,0.0179,0.0000,6,0.1071,0.0357,1,0.0179,0.0000,1,0.0179,0.0000,0,0.0000,0.0000,1,0.0179,0.0179,0,0.0000,0.0000,3,0.0536,0.0536,1,0.0179,0.0179,1,0.0179,0.0179,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0357,0.0179,1,0.0179,0.0000,0,0.0000,0.0000,2,0.0357,0.0357,0,0.0000,0.0000,14,0.2500,0.1786,1,0.0179,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0179,0.0179,0,0.0000,0.0000,2,0.0357,0.0357,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
204,0.006430,62,0.0335,0.0211,0,0.0000,0.0000,32,0.6400,0.4600,9,0.1800,0.0800,0,0.0000,0.0000,0,0.0000,0.0000,5,0.1000,0.0800,0,0.0000,0.0000,1,0.0200,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0200,0.0000,2,0.0400,0.0200,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.0800,0.0400,3,0.0600,0.0400,2,0.0400,0.0200,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0400,0.0200,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0200,0.0200,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
180,0.006290,61,0.0375,0.0178,19,0.4318,0.1364,0,0.0000,0.0000,3,0.0682,0.0227,1,0.0227,0.0000,1,0.0227,0.0227,16,0.3636,0.1591,1,0.0227,0.0000,1,0.0227,0.0227,1,0.0227,0.0000,0,0.0000,0.0000,2,0.0455,0.0227,0,0.0000,0.0000,1,0.0227,0.0000,1,0.0227,0.0000,1,0.0227,0.0227,0,0.0000,0.0000,1,0.0227,0.0227,1,0.0227,0.0227,1,0.0227,0.0227,1,0.0227,0.0227,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0227,0.0227,1,0.0227,0.0227,0,0.0000,0.0000,4,0.0909,0.0455,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0227,0.0227,0,0.0000,0.0000,1,0.0227,0.0227,1,0.0227,0.0227,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
95,0.006270,69,0.0366,0.0185,1,0.0196,0.0196,24,0.4706,0.2745,10,0.1961,0.0784,1,0.0196,0.0000,1,0.0196,0.0196,7,0.1373,0.1373,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0196,0.0000,1,0.0196,0.0196,1,0.0196,0.0000,2,0.0392,0.0392,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0196,0.0196,1,0.0196,0.0196,0,0.0000,0.0000,0,0.0000,0.0000,5,0.0980,0.0196,1,0.0196,0.0000,4,0.0784,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.0784,0.0000,3,0.0588,0.0196,1,0.0196,0.0196,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
5,0.006265,37,0.0345,0.0205,1,0.0345,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.1379,0.0345,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0345,0.0345,1,0.0345,0.0000,9,0.3103,0.1379,0,0.0000,0.0000,2,0.0690,0.0690,0,0.0000,0.0000,19,0.6552,0.4828,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
79,0.005885,46,0.0336,0.0212,2,0.0541,0.0270,0,0.0000,0.0000,2,0.0541,0.0270,1,0.0270,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0270,0.0000,2,0.0541,0.0541,1,0.0270,0.0000,21,0.5676,0.3514,0,0.0000,0.0000,2,0.0541,0.0000,0,0.0000,0.0000,1,0.0270,0.0270,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0270,0.0270,1,0.0270,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0270,0.0270,0,0.0000,0.0000,0,0.0000,0.0000,8,0.2162,0.1892,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0270,0.0270,0,0.0000,0.0000,1,0.0270,0.0270,0,0.0000,0.0000
60,0.005860,53,0.0358,0.0189,5,0.1250,0.0250,5,0.1250,0.0500,12,0.3000,0.1250,0,0.0000,0.0000,1,0.0250,0.0250,1,0.0250,0.0250,1,0.0250,0.0000,2,0.0500,0.0250,1,0.0250,0.0000,0,0.0000,0.0000,1,0.0250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,17,0.4250,0.3250,0,0.0000,0.0000,1,0.0250,0.0250,1,0.0250,0.0000,1,0.0250,0.0250,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0250,0.0000,0,0.0000,0.0000,1,0.0250,0.0250,2,0.0500,0.0250,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
28,0.005825,30,0.0290,0.0251,1,0.0357,0.0357,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,26,0.9286,0.8571,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0357,0.0357,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
32,0.005825,45,0.0290,0.0251,0,0.0000,0.0000,7,0.1667,0.1429,22,0.5238,0.5238,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.0714,0.0476,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0238,0.0000,6,0.1429,0.1190,1,0.0238,0.0000,2,0.0476,0.0476,0,0.0000,0.0000,0,0.0000,0.0000,3,0.0714,0.0476,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
198,0.005500,55,0.0330,0.0216,4,0.0889,0.0444,0,0.0000,0.0000,11,0.2444,0.1778,1,0.0222,0.0222,1,0.0222,0.0222,1,0.0222,0.0000,0,0.0000,0.0000,3,0.0667,0.0222,1,0.0222,0.0000,1,0.0222,0.0000,1,0.0222,0.0222,0,0.0000,0.0000,3,0.0667,0.0222,1,0.0222,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0222,0.0222,1,0.0222,0.0000,0,0.0000,0.0000,1,0.0222,0.0222,1,0.0222,0.0222,2,0.0444,0.0444,1,0.0222,0.0222,1,0.0222,0.0222,0,0.0000,0.0000,15,0.3333,0.2667,3,0.0667,0.0444,1,0.0222,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
146,0.005470,39,0.0329,0.0220,1,0.0312,0.0312,15,0.4688,0.4062,4,0.1250,0.0312,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0312,0.0312,1,0.0312,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,13,0.4062,0.2500,1,0.0312,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0312,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0312,0.0312,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0312,0.0312,0,0.0000,0.0000
17,0.005465,49,0.0288,0.0253,2,0.0435,0.0217,15,0.3261,0.3043,13,0.2826,0.2609,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0217,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0435,0.0435,0,0.0000,0.0000,8,0.1739,0.1739,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0217,0.0000,1,0.0217,0.0217,0,0.0000,0.0000,4,0.0870,0.0652,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0217,0.0217,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0217,0.0217,0,0.0000,0.0000
210,0.005115,47,0.0318,0.0230,1,0.0250,0.0250,19,0.4750,0.3750,1,0.0250,0.0250,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0500,0.0250,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0250,0.0000,1,0.0250,0.0250,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.0750,0.0750,1,0.0250,0.0250,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.1000,0.0500,10,0.2500,0.1500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0250,0.0250,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0500,0.0500,0,0.0000,0.0000
75,0.005090,43,0.0277,0.0264,0,0.0000,0.0000,27,0.6429,0.6190,3,0.0714,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0476,0.0476,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0238,0.0238,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,9,0.2143,0.1905,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0238,0.0238,0,0.0000,0.0000
208,0.004930,44,0.0313,0.0228,0,0.0000,0.0000,21,0.5526,0.4474,19,0.5000,0.3421,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0263,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0526,0.0263,1,0.0263,0.0263,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
3,0.004885,32,0.0309,0.0232,0,0.0000,0.0000,16,0.5714,0.4643,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0357,0.0357,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1071,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,10,0.3571,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0714,0.0357,0,0.0000,0.0000
